"Y","Objective","Error_Metric","Rounds","Booster","LM_Lambda","LM_Alpha","LM_Lambda_Bias","Eta","Max_Depth","Subsample","Colsample_bytree","Colsample_bylevel","Error"
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,4,0.9,0.7,0.7,6.7466652
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,4,0.9,0.7,0.9,6.5311978
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,4,0.9,0.9,0.5,6.3693906
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,4,0.9,0.9,0.7,6.2133136
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,4,0.9,0.9,0.9,6.1209644
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.5,0.5,0.5,6.9523584
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.5,0.5,0.7,6.7389724
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.5,0.5,0.9,6.6559134
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.5,0.7,0.5,6.8278506
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.5,0.7,0.7,6.6927524
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.5,0.7,0.9,6.806505
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.5,0.9,0.5,6.7615874
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.5,0.9,0.7,6.6096042
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.5,0.9,0.9,6.7284858
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.7,0.5,0.5,6.9338128
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.7,0.5,0.7,7.1430788
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.7,0.5,0.9,7.0033544
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.7,0.7,0.5,6.4108108
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.7,0.7,0.7,6.7357614
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.7,0.7,0.9,6.6901916
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.7,0.9,0.5,6.4134022
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.7,0.9,0.7,6.31558
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.7,0.9,0.9,6.436974
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.9,0.5,0.5,6.720903
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.9,0.5,0.7,6.6847754
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.9,0.5,0.9,6.7957606
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.9,0.7,0.5,6.3582522
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.9,0.7,0.7,6.457341
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.9,0.7,0.9,6.631882
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,6,0.9,0.9,0.5,6.2998476
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,6,0.9,0.9,0.7,6.4983328
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,6,0.9,0.9,0.9,6.1453366
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.5,0.5,0.5,7.149715
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.5,0.5,0.7,7.4111876
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.5,0.5,0.9,7.6085262
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.5,0.7,0.5,7.4048206
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.5,0.7,0.7,7.3554282
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.5,0.7,0.9,7.5570398
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.5,0.9,0.5,7.256273
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.5,0.9,0.7,7.1562638
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.5,0.9,0.9,7.1358724
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.7,0.5,0.5,6.9836646
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.7,0.5,0.7,7.0748532
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.7,0.5,0.9,7.2098352
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.7,0.7,0.5,6.992648
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.7,0.7,0.7,6.8863904
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.7,0.7,0.9,6.895212
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.7,0.9,0.5,7.0451956
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.7,0.9,0.7,6.7305052
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.7,0.9,0.9,6.7581742
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.9,0.5,0.5,7.0166526
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.9,0.5,0.7,6.8432904
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.9,0.5,0.9,6.8330046
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.9,0.7,0.5,6.723821
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.9,0.7,0.7,6.6787592
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.9,0.7,0.9,6.6461424
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,1,8,0.9,0.9,0.5,6.6138196
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,1,8,0.9,0.9,0.7,6.608876
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,1,8,0.9,0.9,0.9,6.6735452
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",0,0,0,0,0,0,0,0,25.0962096
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",0,0,0.5,0,0,0,0,0,29.2974154
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",0,0,1,0,0,0,0,0,25.780898
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",0,0.5,0,0,0,0,0,0,38.2767544
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",0,0.5,0.5,0,0,0,0,0,9.4436424
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",0,0.5,1,0,0,0,0,0,18.1467148
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",0,1,0,0,0,0,0,0,9.9804644
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",0,1,0.5,0,0,0,0,0,15.4081004
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",0,1,1,0,0,0,0,0,12.0229858
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",0.5,0,0,0,0,0,0,0,11.3192222
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",0.5,0,0.5,0,0,0,0,0,12.5631942
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",0.5,0,1,0,0,0,0,0,25.2252558
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",0.5,0.5,0,0,0,0,0,0,16.9907264
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",0.5,0.5,0.5,0,0,0,0,0,13.4643154
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",0.5,0.5,1,0,0,0,0,0,20.1830676
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",0.5,1,0,0,0,0,0,0,13.5403264
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",0.5,1,0.5,0,0,0,0,0,16.634957
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",0.5,1,1,0,0,0,0,0,14.3326732
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",1,0,0,0,0,0,0,0,17.6517206
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",1,0,0.5,0,0,0,0,0,25.6444828
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",1,0,1,0,0,0,0,0,11.273672
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",1,0.5,0,0,0,0,0,0,19.4124824
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",1,0.5,0.5,0,0,0,0,0,7.2044692
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",1,0.5,1,0,0,0,0,0,17.2571858
"WHL_PEAK_KIPS","reg:linear","mae",5,"gblinear",1,1,0,0,0,0,0,0,11.763312
"WHL_PEAK_KIPS","reg:linear","mae",10,"gblinear",1,1,0.5,0,0,0,0,0,11.6438636
"WHL_PEAK_KIPS","reg:linear","mae",15,"gblinear",1,1,1,0,0,0,0,0,13.1958316
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.5,0.5,0.5,13.5422738
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.5,0.5,0.7,13.3430502
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.5,0.5,0.9,13.3874626
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.5,0.7,0.5,13.3648136
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.5,0.7,0.7,13.4921484
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.5,0.7,0.9,13.3953512
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.5,0.9,0.5,13.428257
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.5,0.9,0.7,13.3012028
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.5,0.9,0.9,13.4099874
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.7,0.5,0.5,13.3563588
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.7,0.5,0.7,13.3384056
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.7,0.5,0.9,13.3612952
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.7,0.7,0.5,13.3187136
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.7,0.7,0.7,13.3158818
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.7,0.7,0.9,13.3506992
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.7,0.9,0.5,13.3290892
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.7,0.9,0.7,13.341859
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.7,0.9,0.9,13.3614002
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.9,0.5,0.5,13.3331216
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.9,0.5,0.7,13.4338492
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.9,0.5,0.9,13.3826118
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.9,0.7,0.5,13.3504688
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.9,0.7,0.7,13.347302
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.9,0.7,0.9,13.3208932
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,4,0.9,0.9,0.5,13.4069642
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,4,0.9,0.9,0.7,13.385144
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,4,0.9,0.9,0.9,13.34666
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.5,0.5,0.5,13.4249254
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.5,0.5,0.7,13.4404482
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.5,0.5,0.9,13.4326632
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.5,0.7,0.5,13.474969
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.5,0.7,0.7,13.4216042
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.5,0.7,0.9,13.4791134
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.5,0.9,0.5,13.3718478
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.5,0.9,0.7,13.475434
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.5,0.9,0.9,13.506594
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.7,0.5,0.5,13.3699572
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.7,0.5,0.7,13.3409672
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.7,0.5,0.9,13.4233682
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.7,0.7,0.5,13.3883244
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.7,0.7,0.7,13.3910764
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.7,0.7,0.9,13.3268104
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.7,0.9,0.5,13.446677
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.7,0.9,0.7,13.3496528
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.7,0.9,0.9,13.3730862
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.9,0.5,0.5,13.2935086
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.9,0.5,0.7,13.39707
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.9,0.5,0.9,13.3849378
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.9,0.7,0.5,13.4164042
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.9,0.7,0.7,13.4496132
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.9,0.7,0.9,13.40287
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,6,0.9,0.9,0.5,13.4102744
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,6,0.9,0.9,0.7,13.3688468
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,6,0.9,0.9,0.9,13.4021932
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.5,0.5,0.5,13.435667
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.5,0.5,0.7,13.477182
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.5,0.5,0.9,13.5384442
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.5,0.7,0.5,13.3179244
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.5,0.7,0.7,13.5527308
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.5,0.7,0.9,13.4461846
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.5,0.9,0.5,13.4601268
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.5,0.9,0.7,13.4714786
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.5,0.9,0.9,13.386924
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.7,0.5,0.5,13.3723808
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.7,0.5,0.7,13.3827278
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.7,0.5,0.9,13.4079876
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.7,0.7,0.5,13.4137848
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.7,0.7,0.7,13.415812
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.7,0.7,0.9,13.3869454
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.7,0.9,0.5,13.4651772
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.7,0.9,0.7,13.454127
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.7,0.9,0.9,13.4640402
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.9,0.5,0.5,13.4699142
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.9,0.5,0.7,13.3049784
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.9,0.5,0.9,13.3737848
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.9,0.7,0.5,13.4846592
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.9,0.7,0.7,13.4118328
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.9,0.7,0.9,13.2720274
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.7,8,0.9,0.9,0.5,13.4159384
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.7,8,0.9,0.9,0.7,13.4159436
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.7,8,0.9,0.9,0.9,13.4149942
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.5,0.5,0.5,7.2192242
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.5,0.5,0.7,7.2576562
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.5,0.5,0.9,7.3667796
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.5,0.7,0.5,7.2210504
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.5,0.7,0.7,7.3521676
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.5,0.7,0.9,7.1352808
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.5,0.9,0.5,7.1685202
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.5,0.9,0.7,7.2028412
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.5,0.9,0.9,7.2099636
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.7,0.5,0.5,7.2854944
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.7,0.5,0.7,7.203491
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.7,0.5,0.9,7.2207446
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.7,0.7,0.5,7.1562196
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.7,0.7,0.7,7.25038
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.7,0.7,0.9,7.1858098
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.7,0.9,0.5,7.2142686
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.7,0.9,0.7,7.1855916
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.7,0.9,0.9,7.0398846
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.9,0.5,0.5,7.2250866
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.9,0.5,0.7,7.0863764
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.9,0.5,0.9,7.2140038
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.9,0.7,0.5,7.2529698
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.9,0.7,0.7,7.1376016
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.9,0.7,0.9,7.1853484
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,4,0.9,0.9,0.5,7.1064918
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,4,0.9,0.9,0.7,7.1232066
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,4,0.9,0.9,0.9,7.1651662
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.5,0.5,0.5,7.3578724
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.5,0.5,0.7,7.2808218
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.5,0.5,0.9,7.0850554
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.5,0.7,0.5,7.3626258
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.5,0.7,0.7,7.3071692
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.5,0.7,0.9,7.278468
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.5,0.9,0.5,7.286178
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.5,0.9,0.7,7.2848212
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.5,0.9,0.9,7.173862
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.7,0.5,0.5,7.1265712
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.7,0.5,0.7,7.3716512
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.7,0.5,0.9,7.3661644
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.7,0.7,0.5,7.3281054
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.7,0.7,0.7,7.12034
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.7,0.7,0.9,7.1457348
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.7,0.9,0.5,7.101554
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.7,0.9,0.7,7.0137134
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.7,0.9,0.9,6.9898822
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.9,0.5,0.5,7.3943822
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.9,0.5,0.7,7.0395894
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.9,0.5,0.9,7.0961156
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.9,0.7,0.5,7.1844354
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.9,0.7,0.7,7.1413382
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.9,0.7,0.9,6.9671674
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,6,0.9,0.9,0.5,7.0933122
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,6,0.9,0.9,0.7,7.0483046
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,6,0.9,0.9,0.9,6.9818326
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,8,0.5,0.5,0.5,7.8610566
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,8,0.5,0.5,0.7,8.1916366
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,8,0.5,0.5,0.9,7.8513232
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,8,0.5,0.7,0.5,7.8009894
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,8,0.5,0.7,0.7,7.7704916
"WHL_PEAK_KIPS","reg:linear","mae",15,"gbtree",0,0,0,0.9,8,0.5,0.7,0.9,7.8119326
"WHL_PEAK_KIPS","reg:linear","mae",5,"gbtree",0,0,0,0.9,8,0.5,0.9,0.5,7.8012704
"WHL_PEAK_KIPS","reg:linear","mae",10,"gbtree",0,0,0,0.9,8,0.5,0.9,0.7,7.6841594
